Country Name,Country Code,Time,Time Code,"Net bilateral aid flows from DAC donors, United States (current US$) [DC.DAC.USAL.CD]",Net official aid received (constant 2013 US$) [DT.ODA.OATL.KD],"Foreign direct investment, net inflows (% of GDP) [BX.KLT.DINV.WD.GD.ZS]","Net bilateral aid flows from DAC donors, Total (current US$) [DC.DAC.TOTL.CD]",Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Agricultural land (sq. km) [AG.LND.AGRI.K2],Battle-related deaths (number of people) [VC.BTL.DETH]
Antigua and Barbuda,ATG,2006,YR2006,-190000,..,31.6101122400015,3250000,..,90,..
Antigua and Barbuda,ATG,2007,YR2007,-190000,..,26.2325845714952,4250000,..,90,..
Antigua and Barbuda,ATG,2008,YR2008,-200000,..,11.7848956769621,3080000,..,90,..
Antigua and Barbuda,ATG,2009,YR2009,-180000,..,6.68484411053545,3350000,..,90,..
Antigua and Barbuda,ATG,2010,YR2010,110000,..,8.51394840903426,19270000,..,90,..
Arab World,ARB,1960,YR1960,375000000,..,..,845270000,..,..,..
Arab World,ARB,1961,YR1961,424000000,..,..,932830000,..,4215860,..
Arab World,ARB,1962,YR1962,423000000,..,..,884690000,..,4215840,..
Arab World,ARB,1963,YR1963,396000000,..,..,814500000,..,4218970,..
Arab World,ARB,1964,YR1964,395000000,..,..,780340000,..,4220260,..
Arab World,ARB,1965,YR1965,264420000,..,..,605410000,..,4223400,..
Arab World,ARB,1966,YR1966,233790000,..,..,490280000,..,4224290,..
Arab World,ARB,1967,YR1967,124980000,..,..,411760000,..,4231280,..
Arab World,ARB,1968,YR1968,118940000,..,..,427560000,..,4235220,..
Arab World,ARB,1969,YR1969,99000000,..,..,387190000,..,4242770,..
Arab World,ARB,1970,YR1970,96000000,..,0.558907752197195,408170000,..,4251290,..
Arab World,ARB,1971,YR1971,139000000,..,..,467460000,..,4277870,..
Arab World,ARB,1972,YR1972,145000000,..,0.245661041541646,496370000,..,4284320,..
Arab World,ARB,1973,YR1973,98000000,..,-1.12555368693439,562390000,..,4283680,..
Arab World,ARB,1974,YR1974,143000000,..,-3.24032947809499,746050000,..,4290840,..
Arab World,ARB,1975,YR1975,216000000,..,1.51845265408171,1050800000,..,4287780,..
Arab World,ARB,1976,YR1976,385000000,..,0.0414065728379991,1255960000,..,4297140,..
Arab World,ARB,1977,YR1977,602000000,..,0.64662862837734,1570880000,..,4299980,..
Arab World,ARB,1978,YR1978,807000000,..,0.593216165271484,2036550000,..,4305790,..
Arab World,ARB,1979,YR1979,829000000,..,0.0975315894963263,2132550000,..,4307280,..
Arab World,ARB,1980,YR1980,1086000000,..,-0.493146581115671,2638290000,..,4318030,..
Arab World,ARB,1981,YR1981,1147000000,..,1.77942708948017,2771930000,..,4276396,..
Arab World,ARB,1982,YR1982,1231000000,..,2.96961835073978,2905250000,..,4279693.4,..
Arab World,ARB,1983,YR1983,1378000000,..,1.55308506259851,2928600000,..,4286067.4,..
Arab World,ARB,1984,YR1984,1612000000,..,1.61119478002676,3188280000,..,4342133.6,..
Arab World,ARB,1985,YR1985,1989000000,..,0.493650964798204,3720120000,..,4409938,..
Arab World,ARB,1986,YR1986,1581000000,..,0.682847056893407,3752350000,..,4489258,..
Arab World,ARB,1987,YR1987,1508000000,..,0.015498378062369,4221660000,..,4564760,..
Arab World,ARB,1988,YR1988,1173000000,..,0.405297105446916,4073020000,8.05472557404317,4645290,..
Arab World,ARB,1989,YR1989,1295000000,..,0.300846004254421,3889460000,7.80426374212966,4716088,..
Arab World,ARB,1990,YR1990,2781000000,..,0.461142366672237,6070180000,..,4772142,..
Arab World,ARB,1991,YR1991,3519000000,..,0.511271798165698,8399400000,11.479097644464,4784464,..
Arab World,ARB,1992,YR1992,2115000000,..,0.781768248593147,6314440000,8.72510668726941,4806419.8,..
Arab World,ARB,1993,YR1993,1587000000,..,1.09235214083194,5023610000,7.93732632608013,5344200,..
Arab World,ARB,1994,YR1994,1363000000,..,0.818472436351187,5722620000,7.34924333934594,5363840,..
Arab World,ARB,1995,YR1995,902000000,..,0.00220547504959579,4559680000,6.65772391774603,5377560,..
Arab World,ARB,1996,YR1996,911000000,44440000,0.612066548300414,5128120000,6.08319105991352,5385904.6,..
Arab World,ARB,1997,YR1997,671000000,7340000,1.06688753392249,4429540000,6.26556952959409,5388279.2,..
Arab World,ARB,1998,YR1998,1027620000,19290000,1.49649847583741,4482360000,7.17297511801995,5393336.2,..
Arab World,ARB,1999,YR1999,1037830000,27110000,0.198322879206694,4256830000,6.19488118705172,5395305,..
Arab World,ARB,2000,YR2000,982820000,39550000,0.516732083010784,3743790000,6.08618714759495,5395402,..
Arab World,ARB,2001,YR2001,952770000,30320000,0.899578837832063,3868190000,6.51872757927976,5400131,..
Arab World,ARB,2002,YR2002,1461030000,33720000,0.825435145058091,4050490000,5.99876564019659,5412411,..
Arab World,ARB,2003,YR2003,3398020000,31050000,1.72627650690545,7281190000,5.56582949172184,5436802,..
Arab World,ARB,2004,YR2004,4846360000,30760000,2.21465504172848,10290730000,5.163174800051,5444076,..
Arab World,ARB,2005,YR2005,13011680000,..,3.89569910570499,27921530000,4.71959897424684,5457617,..
Arab World,ARB,2006,YR2006,6482790000,..,4.95457684060402,15751040000,4.4630558700388,5460207.5,..
Arab World,ARB,2007,YR2007,5630420000,..,5.00674665186112,16801540000,4.57969766618451,5466390,..
Arab World,ARB,2008,YR2008,5486150000,730000,4.31899761029014,19516800000,4.19808545571252,5458218.8,..
Arab World,ARB,2009,YR2009,5163780000,310000,4.24022113375945,12012960000,5.37263935277782,5447600.6,..
Arab World,ARB,2010,YR2010,3723760000,..,3.34690364193392,9889040000,5.12287918562427,5454416,..
Argentina,ARG,1960,YR1960,45000000,..,..,43210000,..,..,..
Argentina,ARG,1961,YR1961,41000000,..,..,53950000,..,1378290,..
Argentina,ARG,1962,YR1962,68000000,..,..,65290000,..,1364340,..
Argentina,ARG,1963,YR1963,11000000,..,..,30330000,..,1348750,..
Argentina,ARG,1964,YR1964,7000000,..,..,-3290000,..,1332970,..
Argentina,ARG,1965,YR1965,-3240000,..,..,-59150000,..,1317800,..
Argentina,ARG,1966,YR1966,7550000,..,..,-11830000,..,1309480,..
Argentina,ARG,1967,YR1967,5360000,..,..,6430000,..,1297030,..
Argentina,ARG,1968,YR1968,17210000,..,..,380000,..,1292350,..
Argentina,ARG,1969,YR1969,18000000,..,..,15490000,..,1293020,..
Argentina,ARG,1970,YR1970,1000000,..,..,-4780000,..,1292800,..
Argentina,ARG,1971,YR1971,-2000000,..,0.75492894486764,2030000,..,1291540,..
Argentina,ARG,1972,YR1972,-3000000,..,0.258111879117857,-1210000,..,1290280,..
Argentina,ARG,1973,YR1973,-2000000,..,0.211991641315196,10290000,..,1289020,..
Argentina,ARG,1974,YR1974,1000000,..,0.0274875715475979,12250000,..,1287760,..
Argentina,ARG,1975,YR1975,-5000000,..,0.11460497021683,4960000,..,1286500,..
Argentina,ARG,1976,YR1976,-5000000,..,0.47817549016958,6640000,..,1285240,..
Argentina,ARG,1977,YR1977,-5000000,..,0.253605960830478,8920000,..,1283980,..
Argentina,ARG,1978,YR1978,-5000000,..,0.430419496906225,9750000,..,1282720,..
Argentina,ARG,1979,YR1979,-4000000,..,0.297462914510669,18690000,..,1281460,..
Argentina,ARG,1980,YR1980,-1000000,..,0.880955131244331,32080000,..,1280200,..
Argentina,ARG,1981,YR1981,-1000000,..,1.06384547152005,28460000,..,1278940,..
Argentina,ARG,1982,YR1982,-2000000,..,0.269252488273653,23850000,..,1287690,..
Argentina,ARG,1983,YR1983,-2000000,..,0.177920358023564,28440000,..,1286440,..
Argentina,ARG,1984,YR1984,-2000000,..,0.338845900976078,25630000,..,1285170,..
Argentina,ARG,1985,YR1985,..,..,1.03939679547597,31360000,..,1283910,..
Argentina,ARG,1986,YR1986,-2000000,..,0.517422702096333,57890000,..,1282650,..
Argentina,ARG,1987,YR1987,..,..,-0.0171007573192527,64740000,..,1279390,..
Argentina,ARG,1988,YR1988,..,..,0.908825700959824,119000000,2.12493922313663,1273800,..
Argentina,ARG,1989,YR1989,..,..,1.34139040740835,183290000,1.88037142585904,1274700,..
Argentina,ARG,1990,YR1990,..,..,1.29888166471728,168090000,1.45091554117098,1275650,..
Argentina,ARG,1991,YR1991,..,..,1.28557885422783,273510000,1.50692651364508,1276600,..
Argentina,ARG,1992,YR1992,-10000000,..,1.93671240172489,258570000,1.42253282338073,1277550,0
Argentina,ARG,1993,YR1993,-10000000,..,1.17980281165114,235580000,1.42280306119888,1278500,..
Argentina,ARG,1994,YR1994,2000000,..,1.411953029158,150270000,1.45703853325047,1279480,..
Argentina,ARG,1995,YR1995,..,..,2.17392758974997,137130000,1.47307453443229,1280450,..
Argentina,ARG,1996,YR1996,..,..,2.55320340608332,103530000,1.2412284045824,1281420,..
Argentina,ARG,1997,YR1997,..,..,3.12787793868196,70840000,1.14013911131295,1282350,..
Argentina,ARG,1998,YR1998,270000,..,2.43876896154487,52560000,1.13631707160019,1283300,..
Argentina,ARG,1999,YR1999,390000,..,8.46058217133806,59750000,1.22035954754993,1284120,..
Argentina,ARG,2000,YR2000,-2470000,..,3.66579059535379,53770000,1.14882368723143,1285100,..
Argentina,ARG,2001,YR2001,-470000,..,0.806164134759348,139980000,1.1842346437015,1286060,..
Argentina,ARG,2002,YR2002,1610000,..,2.19895819502207,56770000,1.09188047859748,1287100,..
Argentina,ARG,2003,YR2003,10370000,..,1.29481086883944,103090000,1.06089364594404,1308835,..
Argentina,ARG,2004,YR2004,1820000,..,2.50501751628187,85280000,0.88329535883353,1343450,..
Argentina,ARG,2005,YR2005,1360000,..,2.63928213142501,84110000,0.843934081280017,1377975,..
Argentina,ARG,2006,YR2006,1970000,..,2.37062249753948,105940000,0.784776899774303,1411040,..
Argentina,ARG,2007,YR2007,7820000,..,2.24113683938905,70130000,0.788973299777707,1440330,..
Argentina,ARG,2008,YR2008,7170000,..,2.67820319654201,104470000,0.75943888416492,1442610,..
Argentina,ARG,2009,YR2009,2620000,..,1.20097899952067,100370000,0.882496324847519,1437920,..
Argentina,ARG,2010,YR2010,3770000,..,2.66078675878558,116050000,0.810499364543456,1474810,..
Armenia,ARM,1960,YR1960,..,..,..,..,..,..,..
Armenia,ARM,1961,YR1961,..,..,..,..,..,..,..
Armenia,ARM,1962,YR1962,..,..,..,..,..,..,..
Armenia,ARM,1963,YR1963,..,..,..,..,..,..,..
Armenia,ARM,1964,YR1964,..,..,..,..,..,..,..
Armenia,ARM,1965,YR1965,..,..,..,..,..,..,..
Armenia,ARM,1966,YR1966,..,..,..,..,..,..,..
Armenia,ARM,1967,YR1967,..,..,..,..,..,..,..
Armenia,ARM,1968,YR1968,..,..,..,..,..,..,..
Armenia,ARM,1969,YR1969,..,..,..,..,..,..,..
Armenia,ARM,1970,YR1970,..,..,..,..,..,..,..
Armenia,ARM,1971,YR1971,..,..,..,..,..,..,..
Armenia,ARM,1972,YR1972,..,..,..,..,..,..,..
Armenia,ARM,1973,YR1973,..,..,..,..,..,..,..
Armenia,ARM,1974,YR1974,..,..,..,..,..,..,..
Armenia,ARM,1975,YR1975,..,..,..,..,..,..,..
Armenia,ARM,1976,YR1976,..,..,..,..,..,..,..
Armenia,ARM,1977,YR1977,..,..,..,..,..,..,..
Armenia,ARM,1978,YR1978,..,..,..,..,..,..,..
Armenia,ARM,1979,YR1979,..,..,..,..,..,..,..
Armenia,ARM,1980,YR1980,..,..,..,..,..,..,..
Armenia,ARM,1981,YR1981,..,..,..,..,..,..,..
Armenia,ARM,1982,YR1982,..,..,..,..,..,..,..
Armenia,ARM,1983,YR1983,..,..,..,..,..,..,..
Armenia,ARM,1984,YR1984,..,..,..,..,..,..,..
Armenia,ARM,1985,YR1985,..,..,..,..,..,..,..
Armenia,ARM,1986,YR1986,..,..,..,..,..,..,..
Armenia,ARM,1987,YR1987,..,..,..,..,..,..,..
Armenia,ARM,1988,YR1988,..,..,..,..,..,..,..
Armenia,ARM,1989,YR1989,..,..,..,..,..,..,..
Armenia,ARM,1990,YR1990,..,..,..,..,..,..,..
Armenia,ARM,1991,YR1991,..,..,..,2720000,..,..,..
Armenia,ARM,1992,YR1992,16000000,..,0.188593618773424,22370000,2.09548975296484,11700,85
Armenia,ARM,1993,YR1993,62000000,..,0.0665937910579783,100910000,2.12165247900191,11810,37
Armenia,ARM,1994,YR1994,86000000,..,0.608291621351056,171110000,..,12000,30
Armenia,ARM,1995,YR1995,60000000,..,1.72442285719746,113190000,4.05931197996886,12440,..
Armenia,ARM,1996,YR1996,88000000,..,1.10020926862509,147020000,3.28186689273156,13060,..
Armenia,ARM,1997,YR1997,22000000,..,3.16805367488108,58930000,3.90940345225657,13320,..
Armenia,ARM,1998,YR1998,35200000,..,11.6611351905654,88220000,3.52809604879608,13280,..
Armenia,ARM,1999,YR1999,47900000,..,6.6129058965919,96890000,3.69737538591187,13230,..
Armenia,ARM,2000,YR2000,103060000,..,5.45043316560111,151440000,3.56002487253697,13230,..
Armenia,ARM,2001,YR2001,77950000,..,3.29806741743693,134380000,3.12724938530975,13280,..
Armenia,ARM,2002,YR2002,114300000,..,4.65949974895048,200290000,2.69771474886414,13910,..
Armenia,ARM,2003,YR2003,74190000,..,4.37657009672658,143950000,2.72837221377968,14440,..
Armenia,ARM,2004,YR2004,73140000,..,6.90990201303095,161460000,2.74199670493715,15050,..
Armenia,ARM,2005,YR2005,53260000,..,5.96010686866603,150450000,2.87193136291811,16050,1
Armenia,ARM,2006,YR2006,64880000,..,7.3073150316137,156820000,2.94761315625864,17564,..
Armenia,ARM,2007,YR2007,79920000,..,7.25233197719082,251960000,3.04257470127966,17519,..
Armenia,ARM,2008,YR2008,93790000,..,8.09234920917782,226400000,3.39557936270657,17473,..
Armenia,ARM,2009,YR2009,78450000,..,8.78869455248089,274720000,4.15704990783508,17463,..
Armenia,ARM,2010,YR2010,91000000,..,5.71603784546004,239850000,4.26564605593771,17350,..
Aruba,ABW,1960,YR1960,..,..,..,..,..,..,..
Aruba,ABW,1961,YR1961,..,..,..,..,..,20,..
Aruba,ABW,1962,YR1962,..,..,..,..,..,20,..
Aruba,ABW,1963,YR1963,..,..,..,..,..,20,..
Aruba,ABW,1964,YR1964,..,..,..,..,..,20,..
Aruba,ABW,1965,YR1965,..,..,..,..,..,20,..
Aruba,ABW,1966,YR1966,..,..,..,..,..,20,..
Aruba,ABW,1967,YR1967,..,..,..,..,..,20,..
Aruba,ABW,1968,YR1968,..,..,..,..,..,20,..
Aruba,ABW,1969,YR1969,..,..,..,..,..,20,..
Aruba,ABW,1970,YR1970,..,..,..,..,..,20,..
Aruba,ABW,1971,YR1971,..,..,..,..,..,20,..
Aruba,ABW,1972,YR1972,..,..,..,..,..,20,..
Aruba,ABW,1973,YR1973,..,..,..,..,..,20,..
Aruba,ABW,1974,YR1974,..,..,..,..,..,20,..
Aruba,ABW,1975,YR1975,..,..,..,..,..,20,..
Aruba,ABW,1976,YR1976,..,..,..,..,..,20,..
Aruba,ABW,1977,YR1977,..,..,..,..,..,20,..
Aruba,ABW,1978,YR1978,..,..,..,..,..,20,..
Aruba,ABW,1979,YR1979,..,..,..,..,..,20,..
Aruba,ABW,1980,YR1980,..,..,..,..,..,20,..
Aruba,ABW,1981,YR1981,..,..,..,..,..,20,..
Aruba,ABW,1982,YR1982,..,..,..,..,..,20,..
Aruba,ABW,1983,YR1983,..,..,..,..,..,20,..
Aruba,ABW,1984,YR1984,..,..,..,..,..,20,..
Aruba,ABW,1985,YR1985,..,..,..,12040000,..,20,..
Aruba,ABW,1986,YR1986,..,..,..,40430000,..,20,..
Aruba,ABW,1987,YR1987,..,..,..,20830000,..,20,..
Aruba,ABW,1988,YR1988,..,..,..,19290000,..,20,..
Aruba,ABW,1989,YR1989,..,..,..,24220000,..,20,..
Aruba,ABW,1990,YR1990,..,..,..,29920000,..,20,..
Aruba,ABW,1991,YR1991,..,..,..,24960000,..,20,..
Aruba,ABW,1992,YR1992,..,..,..,30230000,..,20,..
Aruba,ABW,1993,YR1993,..,..,..,24730000,..,20,..
Aruba,ABW,1994,YR1994,..,..,-5.50188996220075,18290000,..,20,..
Aruba,ABW,1995,YR1995,..,..,-0.418781725888325,25840000,..,20,..
Aruba,ABW,1996,YR1996,..,..,6.12145748987855,19490000,..,20,..
Aruba,ABW,1997,YR1997,..,..,12.7899343544858,24970000,..,20,..
Aruba,ABW,1998,YR1998,..,..,5.01845018450185,11100000,..,20,..
Aruba,ABW,1999,YR1999,..,..,26.8758451396163,-7130000,..,20,..
Aruba,ABW,2000,YR2000,50000,20800000,-6.82872717296655,11410000,..,20,..
Aruba,ABW,2001,YR2001,..,-3010000,-13.9005664378999,-1590000,..,20,..
Aruba,ABW,2002,YR2002,..,17180000,17.130226561061,10390000,..,20,..
Aruba,ABW,2003,YR2003,..,102000000,7.90463582016123,76220000,..,20,..
Aruba,ABW,2004,YR2004,..,-13620000,-4.74349524396908,-11320000,..,20,..
Aruba,ABW,2005,YR2005,..,..,-8.91452200129447,..,..,20,..
Aruba,ABW,2006,YR2006,..,..,9.09842771166914,..,..,20,..
Aruba,ABW,2007,YR2007,..,..,-17.9517808055838,..,..,20,..
Aruba,ABW,2008,YR2008,..,..,0.676323282529049,..,..,20,..
Aruba,ABW,2009,YR2009,..,..,-0.424762300780892,..,..,20,..
Aruba,ABW,2010,YR2010,..,..,7.56815984822931,..,..,20,..
Australia,AUS,1960,YR1960,..,..,..,..,..,..,..
Australia,AUS,1961,YR1961,..,..,..,..,..,4615850,..
Australia,AUS,1962,YR1962,..,..,..,..,..,4636880,..
Australia,AUS,1963,YR1963,..,..,..,..,..,4664710,..
Australia,AUS,1964,YR1964,..,..,..,..,..,4690090,..
Australia,AUS,1965,YR1965,..,..,..,..,..,4729760,..
Australia,AUS,1966,YR1966,..,..,..,..,..,4741540,..
Australia,AUS,1967,YR1967,..,..,..,..,..,4767280,..
Australia,AUS,1968,YR1968,..,..,..,..,..,4748210,..
Australia,AUS,1969,YR1969,..,..,..,..,..,4789430,..
Australia,AUS,1970,YR1970,..,..,2.17779576523956,..,..,4817870,..
Australia,AUS,1971,YR1971,..,..,2.54627604322487,..,..,4832530,..
Australia,AUS,1972,YR1972,..,..,2.02876967689691,..,..,4844570,..
Australia,AUS,1973,YR1973,..,..,0.231252569197632,..,..,4870170,..
Australia,AUS,1974,YR1974,..,..,1.50059506277479,..,..,4877270,..
Australia,AUS,1975,YR1975,..,..,0.468768876275686,..,..,4868370,..
Australia,AUS,1976,YR1976,..,..,0.994791054867178,..,..,4877730,..
Australia,AUS,1977,YR1977,..,..,1.03464778137435,..,..,4786110,..
Australia,AUS,1978,YR1978,..,..,1.41907071503173,..,..,4765300,..
Australia,AUS,1979,YR1979,..,..,1.10587475075385,..,..,4804770,..
Australia,AUS,1980,YR1980,..,..,1.24942944388251,..,..,4829260,..
Australia,AUS,1981,YR1981,..,..,1.32940845902577,..,..,4827410,..
Australia,AUS,1982,YR1982,..,..,1.22029236996066,..,..,4780810,..
Australia,AUS,1983,YR1983,..,..,1.68747558296138,..,..,4711250,..
Australia,AUS,1984,YR1984,..,..,0.193890670484765,..,..,4730390,..
Australia,AUS,1985,YR1985,..,..,1.14472294728091,..,..,4729600,..
Australia,AUS,1986,YR1986,..,..,2.93204290817665,..,..,4708850,..
Australia,AUS,1987,YR1987,..,..,2.78379013018478,..,..,4710200,..
Australia,AUS,1988,YR1988,..,..,3.12885713893893,..,2.30524249793238,4722830,..
Australia,AUS,1989,YR1989,..,..,2.4240013791468,..,2.1661700091356,4670770,..
Australia,AUS,1990,YR1990,..,..,2.60838150709325,..,2.12541389704172,4644810,..
Australia,AUS,1991,YR1991,..,..,1.32453646437101,..,2.17361956534841,4629740,..
Australia,AUS,1992,YR1992,..,..,1.75221339776166,..,2.21574881717176,4661780,..
Australia,AUS,1993,YR1993,..,..,1.38430795426412,..,2.23045354620153,4602860,..
Australia,AUS,1994,YR1994,..,..,1.54914478472391,..,2.18659923062911,4691000,..
Australia,AUS,1995,YR1995,..,..,3.26850162699149,..,2.08685632645484,4633480,..
Australia,AUS,1996,YR1996,..,..,1.54020352883052,..,1.98162431941924,4652210,..
Australia,AUS,1997,YR1997,..,..,1.75201469598781,..,1.92140114594132,4622000,..
Australia,AUS,1998,YR1998,..,..,1.49186736383389,..,1.92193028798377,4637860,..
Australia,AUS,1999,YR1999,..,..,0.851884725129185,..,1.94173896359975,4537290,..
Australia,AUS,2000,YR2000,..,..,3.5890849421101,..,1.89881464082043,4555000,..
Australia,AUS,2001,YR2001,..,..,2.83177981271122,..,1.93095497723409,4557000,..
Australia,AUS,2002,YR2002,..,..,3.71802606693886,..,1.94142991393545,4470000,..
Australia,AUS,2003,YR2003,..,..,1.9267243771421,..,1.91152962333899,4395000,..
Australia,AUS,2004,YR2004,..,..,7.00310177794078,..,1.89364782480986,4401100,..
Australia,AUS,2005,YR2005,..,..,-3.62054960166011,..,1.88024240478388,4451490,..
Australia,AUS,2006,YR2006,..,..,4.09049215735531,..,1.89567473389378,4349250,..
Australia,AUS,2007,YR2007,..,..,5.20953257616518,..,1.89032280628126,4254490,..
Australia,AUS,2008,YR2008,..,..,4.28236618902299,..,1.8858329916354,4172880,..
Australia,AUS,2009,YR2009,..,..,3.09566001610309,..,1.93176734402948,4090290,..
Australia,AUS,2010,YR2010,..,..,3.08257545464109,..,1.95180895699173,3985800,..
Austria,AUT,1960,YR1960,..,..,..,..,..,..,..
Austria,AUT,1961,YR1961,..,..,..,..,..,40500,..
Austria,AUT,1962,YR1962,..,..,..,..,..,40410,..
Austria,AUT,1963,YR1963,..,..,..,..,..,39900,..
Austria,AUT,1964,YR1964,..,..,..,..,..,39840,..
Austria,AUT,1965,YR1965,..,..,..,..,..,39840,..
Austria,AUT,1966,YR1966,..,..,..,..,..,39350,..
Austria,AUT,1967,YR1967,..,..,..,..,..,39270,..
Austria,AUT,1968,YR1968,..,..,..,..,..,39220,..
Austria,AUT,1969,YR1969,..,..,..,..,..,38970,..
Austria,AUT,1970,YR1970,..,..,0.734572572761421,..,..,38960,..
Austria,AUT,1971,YR1971,..,..,0.801160374868732,..,..,38940,..
Austria,AUT,1972,YR1972,..,..,0.660728508822109,..,..,38940,..
Austria,AUT,1973,YR1973,..,..,0.545971263287904,..,..,37930,..
Austria,AUT,1974,YR1974,..,..,0.504336120668836,..,..,37930,..
Austria,AUT,1975,YR1975,..,..,0.197970597624785,..,..,37900,..
Austria,AUT,1976,YR1976,..,..,0.212879027331728,..,..,36890,..
Austria,AUT,1977,YR1977,..,..,0.188275337444005,..,..,36980,..
Austria,AUT,1978,YR1978,..,..,0.230021507004141,..,..,37160,..
Austria,AUT,1979,YR1979,..,..,0.254109868019958,..,..,36620,..
Austria,AUT,1980,YR1980,..,..,0.292328717075367,..,..,36750,..
Austria,AUT,1981,YR1981,..,..,0.462187026784057,..,..,36890,..
Austria,AUT,1982,YR1982,..,..,0.292415122479774,..,..,36750,..
Austria,AUT,1983,YR1983,..,..,0.300388658216869,..,..,35020,..
Austria,AUT,1984,YR1984,..,..,0.169911772553599,..,..,35080,..
Austria,AUT,1985,YR1985,..,..,0.250082073618171,..,..,35110,..
Austria,AUT,1986,YR1986,..,..,0.188811241512054,..,..,34990,..
Austria,AUT,1987,YR1987,..,..,0.330611421153056,..,..,34990,..
Austria,AUT,1988,YR1988,..,..,0.32754872145732,..,1.28856893556516,35320,..
Austria,AUT,1989,YR1989,..,..,0.442331876997573,..,1.22265546042444,35480,..
Austria,AUT,1990,YR1990,..,..,0.393358361303557,..,1.18789649867135,35000,..
Austria,AUT,1991,YR1991,..,..,0.207683084481172,..,1.15016663555756,35190,..
Austria,AUT,1992,YR1992,..,..,0.741200961505486,..,1.0996428570406,34920,..
Austria,AUT,1993,YR1993,..,..,0.594497571878783,..,1.11373902165863,34520,..
Austria,AUT,1994,YR1994,..,..,1.04242041260397,..,1.09701951734419,34500,..
Austria,AUT,1995,YR1995,..,..,0.79036656364764,..,1.06366494440733,34320,..
Austria,AUT,1996,YR1996,..,..,1.86492624797772,..,1.03825369133228,34260,..
Austria,AUT,1997,YR1997,..,..,1.23574610177777,..,1.01959708072363,34170,..
Austria,AUT,1998,YR1998,..,..,2.13303447187534,..,0.992196271639951,34140,..
Austria,AUT,1999,YR1999,..,..,1.38807983190774,..,0.980245978816167,33540,..
Austria,AUT,2000,YR2000,..,..,4.34035857871574,..,0.980318028301828,33730,..
Austria,AUT,2001,YR2001,..,..,2.9986147935963,..,0.908241361211633,33691,..
Austria,AUT,2002,YR2002,..,..,0.149378489889838,..,0.883529203038497,33681,..
Austria,AUT,2003,YR2003,..,..,2.72254212779203,..,0.913639409101061,33690.3,..
Austria,AUT,2004,YR2004,..,..,1.29796920860752,..,0.893480392250232,32552,..
Austria,AUT,2005,YR2005,..,..,25.8344758140713,..,0.853723727492177,32566.5,..
Austria,AUT,2006,YR2006,..,..,3.14003976297537,..,0.789783772018703,32354.2,..
Austria,AUT,2007,YR2007,..,..,17.8247545724214,..,0.905658928585406,32342.2,..
Austria,AUT,2008,YR2008,..,..,1.475824897512,..,0.876167774105327,32018,..
Austria,AUT,2009,YR2009,..,..,3.59492434554897,..,0.838783240520334,31940,..
Austria,AUT,2010,YR2010,..,..,-5.63906147807862,..,0.824770260752985,31848.1,..
Azerbaijan,AZE,1960,YR1960,..,..,..,..,..,..,..
Azerbaijan,AZE,1961,YR1961,..,..,..,..,..,..,..
Azerbaijan,AZE,1962,YR1962,..,..,..,..,..,..,..
